	precision	recall	threshold
0	0.026963961628208452	1.0	0.08294462412595749
1	0.026970954356846474	1.0	0.08364732563495636
2	0.026977950713359275	1.0	0.0838426724076271
3	0.026991954321308072	1.0	0.08394099026918411
4	0.02699896157840083	1.0	0.08399605751037598
5	0.027125717266562335	1.0	0.08407068252563477
6	0.027132794156013565	1.0	0.08426528424024582
7	0.027139874739039668	1.0	0.08442101627588272
8	0.028169014084507043	1.0	0.08456799387931824
9	0.028769017980636236	1.0	0.08477255702018738
10	0.029017857142857144	1.0	0.08478138595819473
11	0.029066517607602014	1.0	0.08497916907072067
12	0.02909090909090909	1.0	0.0850173681974411
13	0.029188885770418185	1.0	0.08512084186077118
14	0.029714285714285714	1.0	0.08514516800642014
15	0.029722777936553302	1.0	0.08520109951496124
16	0.03018867924528302	1.0	0.08522052317857742
17	0.03032954214056576	1.0	0.08523210883140564
18	0.030338389731621937	1.0	0.08534929901361465
19	0.030534351145038167	1.0	0.08556448668241501
20	0.030814814814814816	1.0	0.0855754017829895
21	0.03082394783639597	1.0	0.08562976121902466
22	0.03182374541003672	1.0	0.0857158750295639
23	0.03194103194103194	1.0	0.08572418987751007
24	0.03195084485407066	1.0	0.08576392382383347
25	0.03197048877958807	1.0	0.08580242842435837
26	0.03222807561202355	1.0	0.08580904453992844
27	0.032398753894081	1.0	0.08585411310195923
28	0.032408850109068243	1.0	0.08590678125619888
29	0.032642812303829254	1.0	0.08591032028198242
30	0.0326530612244898	1.0	0.08593129366636276
31	0.03268384663733501	1.0	0.08600728213787079
32	0.03300539511266265	1.0	0.08608552068471909
33	0.03303684879288437	1.0	0.08614873886108398
34	0.03313157056387384	1.0	0.08616041392087936
35	0.0331421287444232	1.0	0.08617912977933884
36	0.03316326530612245	1.0	0.08623512089252472
37	0.03317384370015949	1.0	0.0862421840429306
38	0.03318442884492661	1.0	0.08629842847585678
39	0.033226837060702875	1.0	0.08631012588739395
40	0.033237456056248005	1.0	0.08632917702198029
41	0.03330131284021774	1.0	0.08634393662214279
42	0.033311979500320305	1.0	0.08634407073259354
43	0.03333333333333333	1.0	0.08637875318527222
44	0.03349436392914654	1.0	0.08638479560613632
45	0.03351595230422172	1.0	0.0863986685872078
46	0.03353756852628184	1.0	0.0864199548959732
47	0.033810143042912875	1.0	0.08651577681303024
48	0.033876221498371335	1.0	0.0865788608789444
49	0.03389830508474576	1.0	0.08659344166517258
50	0.033909357678513205	1.0	0.08660072088241577
51	0.03399803857469761	1.0	0.08660505712032318
52	0.034009156311314584	1.0	0.08663182705640793
53	0.03402028132155708	1.0	0.08664483577013016
54	0.03404255319148936	1.0	0.08669939637184143
55	0.03406485424172945	1.0	0.0867028534412384
56	0.034087184529662404	1.0	0.08673301339149475
57	0.03409836065573771	1.0	0.08675611019134521
58	0.034334763948497854	1.0	0.0867566391825676
59	0.03553126067646054	1.0	0.08679782599210739
60	0.035555555555555556	1.0	0.0868145227432251
61	0.03556771545827633	1.0	0.0868370309472084
62	0.035579883681149505	1.0	0.0868615210056305
63	0.03570202540336423	1.0	0.08687328547239304
64	0.03571428571428571	1.0	0.08689121156930923
65	0.035726554448643075	1.0	0.08696302771568298
66	0.035849706997587036	1.0	0.0869738981127739
67	0.03587443946188341	1.0	0.0869748443365097
68	0.03592400690846287	1.0	0.08698059618473053
69	0.0359364201796821	1.0	0.08703034371137619
70	0.035948842032492226	1.0	0.08705831319093704
71	0.035961272475795295	1.0	0.08705966174602509
72	0.035986159169550176	1.0	0.08712520450353622
73	0.03612365404654394	1.0	0.08714020997285843
74	0.03613620569840167	1.0	0.08716003596782684
75	0.03616133518776078	1.0	0.08716077357530594
76	0.03617391304347826	1.0	0.08717520534992218
77	0.036325532658050996	1.0	0.08718128502368927
78	0.03635092624956309	1.0	0.08721078187227249
79	0.03636363636363636	1.0	0.0873916745185852
80	0.03637635536901014	1.0	0.08740338683128357
81	0.0363890832750175	1.0	0.08742664754390717
82	0.03640182009100455	1.0	0.0874476209282875
83	0.03795620437956204	1.0	0.0874682292342186
84	0.03797006206644761	1.0	0.0874750167131424
85	0.038025594149908595	1.0	0.08747518807649612
86	0.038039502560351136	1.0	0.08755624294281006
87	0.03826342899190582	1.0	0.0875573456287384
88	0.03827751196172249	1.0	0.0875624269247055
89	0.03837638376383764	1.0	0.0875777080655098
90	0.038390550018456995	1.0	0.08763203769922256
91	0.0384189139268563	1.0	0.08763729780912399
92	0.038433111603843315	1.0	0.08770891278982162
93	0.03844731977818854	1.0	0.08771415799856186
94	0.038461538461538464	1.0	0.08771991729736328
95	0.0384900074019245	1.0	0.08773314207792282
96	0.03850425768233987	1.0	0.08774353563785553
97	0.0385327899221934	1.0	0.08775392174720764
98	0.0385613644790508	1.0	0.08776066452264786
99	0.03857566765578635	1.0	0.08777925372123718
100	0.038589981447124305	1.0	0.08781608939170837
101	0.038618640920906055	1.0	0.08782321214675903
102	0.03863298662704309	1.0	0.08783822506666183
103	0.03864734299516908	1.0	0.08785531669855118
104	0.038661710037174724	1.0	0.08786731958389282
105	0.03867608776496839	1.0	0.08787104487419128
106	0.03869047619047619	1.0	0.08792813122272491
107	0.03882045539380366	1.0	0.08796298503875732
108	0.038834951456310676	1.0	0.08798395842313766
109	0.03884945834889802	1.0	0.08799566328525543
110	0.03886397608370702	1.0	0.08801417052745819
111	0.0388785046728972	1.0	0.08809218555688858
112	0.038922155688622756	1.0	0.08810628205537796
113	0.038936727817296894	1.0	0.08814267814159393
114	0.03902439024390244	1.0	0.08814456313848495
115	0.03906836964688205	1.0	0.0881488174200058
116	0.03908305148440436	1.0	0.08815460652112961
117	0.039097744360902256	1.0	0.08822298794984818
118	0.039112448288830384	1.0	0.08824887871742249
119	0.03912716328066215	1.0	0.0882529690861702
120	0.03931947069943289	1.0	0.08828059583902359
121	0.039468690702087285	1.0	0.0883421003818512
122	0.03949867071781238	1.0	0.08838800340890884
123	0.0395587675922404	1.0	0.08839784562587738
124	0.0395888846593072	1.0	0.08840041607618332
125	0.039603960396039604	1.0	0.08841782808303833
126	0.03964925657643919	1.0	0.0884297788143158
127	0.03967951163677985	1.0	0.08844161778688431
128	0.039709812905689194	1.0	0.08844605088233948
129	0.03972498090145149	1.0	0.08849350363016129
130	0.039740160489109666	1.0	0.08850985765457153
131	0.039755351681957186	1.0	0.08852753788232803
132	0.03984674329501916	1.0	0.08855054527521133
133	0.039862016098121886	1.0	0.08855658769607544
134	0.03987730061349693	1.0	0.0885659009218216
135	0.039892596854622174	1.0	0.08856862038373947
136	0.039907904834996163	1.0	0.08858847618103027
137	0.039923224568138196	1.0	0.08859220892190933
138	0.039938556067588324	1.0	0.08859294652938843
139	0.03996925441967717	1.0	0.08861063420772552
140	0.04001539053482109	1.0	0.08862391859292984
141	0.04003079291762895	1.0	0.08863166719675064
142	0.04007707129094412	1.0	0.08866121619939804
143	0.040092521202775636	1.0	0.08867614716291428
144	0.0401854714064915	1.0	0.0887271985411644
145	0.04020100502512563	1.0	0.08872774243354797
146	0.04021655065738593	1.0	0.08873745799064636
147	0.04048267808485792	1.0	0.08877106010913849
148	0.040498442367601244	1.0	0.08882980793714523
149	0.04051421893260616	1.0	0.08883289247751236
150	0.04053000779423227	1.0	0.08883973956108093
151	0.0405458089668616	1.0	0.08885558694601059
152	0.0405616224648986	1.0	0.08886048942804337
153	0.04057744830277019	1.0	0.08889870345592499
154	0.04059328649492584	1.0	0.08905670046806335
155	0.04060913705583756	1.0	0.08906257152557373
156	0.040656763096168884	1.0	0.08909310400485992
157	0.04067266327727806	1.0	0.08911499381065369
158	0.0406885758998435	1.0	0.08912060409784317
159	0.040704500978473585	1.0	0.0891336128115654
160	0.040736388562475516	1.0	0.0891592800617218
161	0.04075235109717868	1.0	0.08916003257036209
162	0.04076832614660917	1.0	0.08916516602039337
163	0.04081632653061224	1.0	0.08920114487409592
164	0.04115552037989711	1.0	0.08920988440513611
165	0.04117181314330958	1.0	0.08923123776912689
166	0.04135188866799205	1.0	0.08925914019346237
167	0.04136833731105807	1.0	0.08927763253450394
168	0.041401273885350316	1.0	0.08930645883083344
169	0.04145077720207254	1.0	0.08931026607751846
170	0.04146730462519936	1.0	0.0893431156873703
171	0.04148384523334663	1.0	0.08936478197574615
172	0.041500399042298484	1.0	0.0893770307302475
173	0.041550139832201356	1.0	0.08937930315732956
174	0.04156674660271783	1.0	0.0894077941775322
175	0.041583366653338664	1.0	0.08940837532281876
176	0.0416	1.0	0.0894700437784195
177	0.041633306645316254	1.0	0.0894792452454567
178	0.04164997997597117	1.0	0.08951721340417862
179	0.041666666666666664	1.0	0.08955004066228867
180	0.04168336673346693	1.0	0.08955110609531403
181	0.04170008019246191	1.0	0.08956415206193924
182	0.041716807059767345	1.0	0.08956658095121384
183	0.04173354735152488	1.0	0.08960386365652084
184	0.04176706827309237	1.0	0.0896211713552475
185	0.041783848935315386	1.0	0.08965864032506943
186	0.04180064308681672	1.0	0.08967074751853943
187	0.04181745074386811	1.0	0.089699886739254
188	0.0418342719227675	1.0	0.08970031142234802
189	0.041851106639839035	1.0	0.08970881998538971
190	0.04186795491143317	1.0	0.08972056210041046
191	0.041901692183722805	1.0	0.08975602686405182
192	0.04191858121725111	1.0	0.08977414667606354
193	0.041935483870967745	1.0	0.08977710455656052
194	0.04195240016135539	1.0	0.08982596546411514
195	0.041969330104923326	1.0	0.0898369774222374
196	0.04198627371820751	1.0	0.08984572440385818
197	0.0420032310177706	1.0	0.08988131582736969
198	0.04203718674211803	1.0	0.08989713340997696
199	0.042071197411003236	1.0	0.0899253636598587
200	0.042105263157894736	1.0	0.08993981778621674
201	0.04213938411669368	1.0	0.09001140296459198
202	0.042173560421735604	1.0	0.09002189338207245
203	0.04220779220779221	1.0	0.09011969715356827
204	0.042224928948436866	1.0	0.09013877809047699
205	0.04224207961007311	1.0	0.09013942629098892
206	0.042259244209670865	1.0	0.0901421383023262
207	0.04227642276422764	1.0	0.0901431143283844
208	0.0422936152907686	1.0	0.09015136957168579
209	0.04231082180634662	1.0	0.09017067402601242
210	0.042379788101059496	1.0	0.09017153084278107
211	0.04241435562805873	1.0	0.09017766267061234
212	0.04243166054671563	1.0	0.0901888832449913
213	0.04244897959183674	1.0	0.09019838273525238
214	0.04246631278072683	1.0	0.09026499837636948
215	0.042483660130718956	1.0	0.0902828723192215
216	0.04251839738348324	1.0	0.090299092233181
217	0.0425531914893617	1.0	0.09031299501657486
218	0.04257060990585346	1.0	0.09033973515033722
219	0.042588042588042586	1.0	0.09035954624414444
220	0.042605489553461696	1.0	0.09036760032176971
221	0.04262295081967213	1.0	0.09047048538923264
222	0.04264042640426404	1.0	0.09052113443613052
223	0.04265791632485644	1.0	0.0905243307352066
224	0.04267542059909725	1.0	0.09055931866168976
225	0.042692939244663386	1.0	0.09063563495874405
226	0.04271047227926078	1.0	0.09068351238965988
227	0.04272801972062449	1.0	0.09071316570043564
228	0.0427455815865187	1.0	0.09072278439998627
229	0.04276315789473684	1.0	0.09073997288942337
230	0.0427807486631016	1.0	0.09080618619918823
231	0.04281597365170852	1.0	0.09080877900123596
232	0.042833607907743	1.0	0.09084859490394592
233	0.042851256695508856	1.0	0.09086917340755463
234	0.04286892003297609	1.0	0.09086984395980835
235	0.0429042904290429	1.0	0.09093181043863297
236	0.04292199752373091	1.0	0.09093610942363739
237	0.042939719240297276	1.0	0.09094728529453278
238	0.0429574555968608	1.0	0.09095544368028641
239	0.04297520661157025	1.0	0.09100519120693207
240	0.04299297230260438	1.0	0.091029591858387
241	0.043010752688172046	1.0	0.09107735753059387
242	0.0430285477865122	1.0	0.0910971611738205
243	0.04304635761589404	1.0	0.09111776947975159
244	0.043064182194616975	1.0	0.09112639725208282
245	0.04311774461028192	1.0	0.09117539972066879
246	0.043135628369970966	1.0	0.09118571877479553
247	0.045080190723883834	1.0	0.09119604527950287
248	0.04511930585683297	1.0	0.09121274948120117
249	0.04513888888888889	1.0	0.09122224152088165
250	0.04515848892748589	1.0	0.09127961099147797
251	0.045178105994787145	1.0	0.09134910255670547
252	0.04519774011299435	1.0	0.09135819226503372
253	0.04521739130434783	1.0	0.09138788282871246
254	0.045237059591126574	1.0	0.09139043092727661
255	0.045276447540269917	1.0	0.09148579090833664
256	0.04529616724738676	1.0	0.09150326251983643
257	0.045335658238884045	1.0	0.0915071964263916
258	0.0453554295682512	1.0	0.0915561392903328
259	0.04537521815008726	1.0	0.09158962219953537
260	0.04539502400698385	1.0	0.09162749350070953
261	0.045414847161572056	1.0	0.09165269881486893
262	0.045434687636522496	1.0	0.09174303710460663
263	0.045454545454545456	1.0	0.09174536168575287
264	0.0456140350877193	1.0	0.09177494049072266
265	0.045634050021939446	1.0	0.09178297966718674
266	0.04567413263065437	1.0	0.09180859476327896
267	0.04569420035149385	1.0	0.09181080013513565
268	0.045714285714285714	1.0	0.09181133657693863
269	0.04573438874230431	1.0	0.09189924597740173
270	0.04575450945886494	1.0	0.09190221130847931
271	0.045774647887323945	1.0	0.09191056340932846
272	0.04579480405107882	1.0	0.09196329116821289
273	0.04581497797356828	1.0	0.09197238832712173
274	0.04585537918871252	1.0	0.09201477468013763
275	0.0458756065284517	1.0	0.09202200174331665
276	0.046325167037861915	1.0	0.09202327579259872
277	0.04634581105169341	1.0	0.09203148633241653
278	0.0463664734730272	1.0	0.09203511476516724
279	0.046511627906976744	1.0	0.09206504374742508
280	0.046532438478747204	1.0	0.09209613502025604
281	0.04659498207885305	1.0	0.09209645539522171
282	0.04661586732406992	1.0	0.09210273623466492
283	0.04663677130044843	1.0	0.0921245887875557
284	0.04665769403319874	1.0	0.09216221421957016
285	0.04703753957485301	1.0	0.09217048436403275
286	0.047058823529411764	1.0	0.09218909591436386
287	0.047080126754187414	1.0	0.09219320118427277
288	0.0471441523118767	1.0	0.09219348430633545
289	0.047165532879818596	1.0	0.09220543503761292
290	0.047186932849364795	1.0	0.09221790730953217
291	0.047208352246935995	1.0	0.09224038571119308
292	0.047229791099000905	1.0	0.09225127100944519
293	0.04725124943207633	1.0	0.09226001054048538
294	0.04727272727272727	1.0	0.09233162552118301
295	0.04729422464756708	1.0	0.09234219789505005
296	0.047315741583257506	1.0	0.09235319495201111
297	0.04735883424408015	1.0	0.09235668182373047
298	0.04738041002277904	1.0	0.092399962246418
299	0.04742362061103511	1.0	0.09242761135101318
300	0.04744525547445255	1.0	0.09247045964002609
301	0.04746691008671839	1.0	0.09258625656366348
302	0.047750229568411386	1.0	0.09259733557701111
303	0.04777216352779054	1.0	0.0926387831568718
304	0.04783808647654094	1.0	0.09267418831586838
305	0.04786010124252186	1.0	0.09271326661109924
306	0.04788213627992634	1.0	0.0927368551492691
307	0.04790419161676647	1.0	0.09277589619159698
308	0.047926267281105994	1.0	0.09278696775436401
309	0.0479483633010604	1.0	0.09279251098632812
310	0.047992616520535304	1.0	0.09279395639896393
311	0.04801477377654663	1.0	0.09282226860523224
312	0.04803695150115474	1.0	0.09282280504703522
313	0.04805914972273567	1.0	0.09283651411533356
314	0.048081368469717986	1.0	0.09285334497690201
315	0.04810360777058279	1.0	0.09287839382886887
316	0.04862085086489014	1.0	0.09288974106311798
317	0.04864359214218896	1.0	0.09297003597021103
318	0.04866635470285447	1.0	0.09300656616687775
319	0.04878048780487805	1.0	0.09302778542041779
320	0.048803378695448145	1.0	0.09303778409957886
321	0.04898728214790391	1.0	0.09306269139051437
322	0.049010367577756835	1.0	0.09307827800512314
323	0.04903347477604903	1.0	0.09310514479875565
324	0.04905660377358491	1.0	0.0931277945637703
325	0.049079754601226995	1.0	0.09315574914216995
326	0.049102927289896126	1.0	0.09316354244947433
327	0.04912612187057156	1.0	0.09322933107614517
328	0.04914933837429111	1.0	0.09323148429393768
329	0.0491725768321513	1.0	0.09323297441005707
330	0.04919583727530748	1.0	0.09325744956731796
331	0.04921911973497397	1.0	0.09338598698377609
332	0.04924242424242424	1.0	0.09340281039476395
333	0.04928909952606635	1.0	0.09343200922012329
334	0.049312470365101946	1.0	0.0934411957859993
335	0.04933586337760911	1.0	0.0935046523809433
336	0.04935927859515899	1.0	0.09352105855941772
337	0.04938271604938271	1.0	0.09353763610124588
338	0.0494061757719715	1.0	0.09356381744146347
339	0.049429657794676805	1.0	0.09357421845197678
340	0.04945316214931051	1.0	0.09360761940479279
341	0.04957102001906578	1.0	0.09362021088600159
342	0.04959465903671912	1.0	0.09363613277673721
343	0.04961832061068702	1.0	0.09370729327201843
344	0.04964200477326969	1.0	0.09376899152994156
345	0.049665711556829036	1.0	0.09381718188524246
346	0.049689440993788817	1.0	0.09384799003601074
347	0.0497131931166348	1.0	0.09385158866643906
348	0.04973696795791487	1.0	0.09385634958744049
349	0.049760765550239235	1.0	0.09387699514627457
350	0.04978458592628052	1.0	0.09390265494585037
351	0.04985618408437201	1.0	0.09398248046636581
352	0.04988009592326139	1.0	0.09400353580713272
353	0.04990403071017274	1.0	0.09400396794080734
354	0.049951969260326606	1.0	0.09401363134384155
355	0.04997597308986065	1.0	0.09402208030223846
356	0.05	1.0	0.09403208643198013
357	0.05014464802314368	1.0	0.09404472261667252
358	0.05016883743367101	1.0	0.09408751875162125
359	0.05019305019305019	1.0	0.09409768134355545
360	0.050314465408805034	1.0	0.09415388852357864
361	0.05033881897386254	1.0	0.09417235106229782
362	0.05036319612590799	1.0	0.09417277574539185
363	0.050387596899224806	1.0	0.09424345940351486
364	0.050412021328162866	1.0	0.0942436009645462
365	0.0504364694471387	1.0	0.09427647292613983
366	0.050460941290635615	1.0	0.09427687525749207
367	0.05048543689320388	1.0	0.09429307281970978
368	0.0505099562894609	1.0	0.09429929405450821
369	0.05053449951409135	1.0	0.09436926990747452
370	0.05055906660184735	1.0	0.09437321871519089
371	0.05058365758754864	1.0	0.09437741339206696
372	0.05060827250608273	1.0	0.09440609067678452
373	0.05063291139240506	1.0	0.09447101503610611
374	0.05065757428153921	1.0	0.09449946880340576
375	0.050706972208678695	1.0	0.09450977295637131
376	0.050731707317073174	1.0	0.09459511190652847
377	0.05075646656905808	1.0	0.09461716562509537
378	0.05078125	1.0	0.09462028741836548
379	0.050806057645334635	1.0	0.0946897566318512
380	0.05090553108174253	1.0	0.09472347050905228
381	0.050930460333006855	1.0	0.0947863757610321
382	0.050955414012738856	1.0	0.0948241576552391
383	0.050980392156862744	1.0	0.09484299272298813
384	0.05103042198233562	1.0	0.09487953782081604
385	0.05108055009823183	1.0	0.09488657861948013
386	0.05110565110565111	1.0	0.09489083290100098
387	0.051130776794493606	1.0	0.09490414708852768
388	0.051664182811723795	1.0	0.0949196144938469
389	0.05168986083499006	1.0	0.09493757039308548
390	0.05171556439582297	1.0	0.0949578806757927
391	0.05202601300650325	1.0	0.09498738497495651
392	0.05205205205205205	1.0	0.09501704573631287
393	0.05207811717576365	1.0	0.09503359347581863
394	0.052104208416833664	1.0	0.09503781795501709
395	0.05213032581453634	1.0	0.0950862243771553
396	0.05215646940822467	1.0	0.09509168565273285
397	0.05218263923733066	1.0	0.095118947327137
398	0.052235057759919636	1.0	0.0951492041349411
399	0.05175879396984925	0.9903846153846154	0.09517320245504379
400	0.05178481649069885	0.9903846153846154	0.09526904672384262
401	0.05181086519114688	0.9903846153846154	0.09527377039194107
402	0.051836940110719675	0.9903846153846154	0.09534917771816254
403	0.051863041289023165	0.9903846153846154	0.09536296129226685
404	0.05188916876574307	0.9903846153846154	0.09537751972675323
405	0.051915322580645164	0.9903846153846154	0.09539179503917694
406	0.05194150277357539	0.9903846153846154	0.09543770551681519
407	0.05196770938446014	0.9903846153846154	0.09549932181835175
408	0.05199394245330641	0.9903846153846154	0.0955178439617157
409	0.05202020202020202	0.9903846153846154	0.09554289281368256
410	0.052046488125315815	0.9903846153846154	0.09555172920227051
411	0.052072800808897875	0.9903846153846154	0.09565049409866333
412	0.05209914011127972	0.9903846153846154	0.09571805596351624
413	0.05212550607287449	0.9903846153846154	0.0957271158695221
414	0.052151898734177214	0.9903846153846154	0.09575971215963364
415	0.05217831813576494	0.9903846153846154	0.0957709401845932
416	0.053340238218539615	0.9903846153846154	0.0957779660820961
417	0.05336787564766839	0.9903846153846154	0.09579820185899734
418	0.05339554173146708	0.9903846153846154	0.09583814442157745
419	0.05342323651452282	0.9903846153846154	0.09584449231624603
420	0.05347871235721703	0.9903846153846154	0.09586910158395767
421	0.05353430353430354	0.9903846153846154	0.09591194987297058
422	0.053562142485699425	0.9903846153846154	0.09595207124948502
423	0.05375782881002088	0.9903846153846154	0.09598960727453232
424	0.05378590078328982	0.9903846153846154	0.09600264579057693
425	0.05387029288702929	0.9903846153846154	0.09605283290147781
426	0.05389848246991104	0.9903846153846154	0.09608232975006104
