	precision	recall	thresholds
0	0.018013100436681223	1.0	0.006936578080058098
1	0.018015558891770166	1.0	0.00806052703410387
2	0.018018018018018018	1.0	0.008155441842973232
3	0.018020477815699657	1.0	0.008417963050305843
4	0.018022938285090113	1.0	0.008472342975437641
5	0.018025399426464563	1.0	0.008522577583789825
6	0.018027861240098333	1.0	0.008600303903222084
7	0.018030323726266905	1.0	0.008892649784684181
8	0.018032786885245903	1.0	0.009108608588576317
9	0.01803525071731111	1.0	0.009207477793097496
10	0.018037715222738452	1.0	0.009211723692715168
11	0.018040180401804017	1.0	0.009224288165569305
12	0.018042646254784037	1.0	0.009265903383493423
13	0.01804511278195489	1.0	0.009324555285274982
14	0.01804757998359311	1.0	0.0093541843816638
15	0.018050047859975386	1.0	0.009371920488774776
16	0.018052516411378557	1.0	0.009412363171577454
17	0.018054985638079606	1.0	0.009468882344663143
18	0.018057455540355677	1.0	0.009517036378383636
19	0.01805992611848406	1.0	0.009535460732877254
20	0.0180623973727422	1.0	0.009582310914993286
21	0.018064869303407692	1.0	0.00960182212293148
22	0.018067341910758282	1.0	0.009629677049815655
23	0.018069815195071868	1.0	0.009666979312896729
24	0.018072289156626505	1.0	0.009675469249486923
25	0.0180747637957004	1.0	0.009717731736600399
26	0.018077239112571898	1.0	0.009732105769217014
27	0.018079715107519517	1.0	0.009738652035593987
28	0.01808219178082192	1.0	0.00979514978826046
29	0.018084669132757913	1.0	0.009796264581382275
30	0.018087147163606467	1.0	0.009805450215935707
31	0.018089625873646705	1.0	0.009821890853345394
32	0.018092105263157895	1.0	0.009880895726382732
33	0.018094585332419467	1.0	0.009883439168334007
34	0.018097066081710994	1.0	0.009900812059640884
35	0.01809954751131222	1.0	0.009926507249474525
36	0.018102029621503018	1.0	0.00993225909769535
37	0.018104512412563434	1.0	0.01002015732228756
38	0.01810699588477366	1.0	0.010072251781821251
39	0.018109480038414047	1.0	0.010072950273752213
40	0.018111964873765093	1.0	0.010116640478372574
41	0.018114450391107453	1.0	0.01013103872537613
42	0.018116936590721933	1.0	0.010154779069125652
43	0.018119423472889497	1.0	0.01016269065439701
44	0.018121911037891267	1.0	0.01017807051539421
45	0.01812439928600851	1.0	0.010186764411628246
46	0.01812688821752266	1.0	0.01020355336368084
47	0.018129377832715288	1.0	0.01021354179829359
48	0.018131868131868133	1.0	0.010228919796645641
49	0.018134359115263086	1.0	0.010252700187265873
50	0.018136850783182192	1.0	0.010301356203854084
51	0.018139343135907655	1.0	0.010307589545845985
52	0.018141836173721827	1.0	0.01031334139406681
53	0.018144329896907216	1.0	0.010321521200239658
54	0.018146824305746493	1.0	0.010327022522687912
55	0.01814931940052248	1.0	0.01036274153739214
56	0.018151815181518153	1.0	0.010368190705776215
57	0.018154311649016642	1.0	0.010371415875852108
58	0.018156808803301238	1.0	0.010385148227214813
59	0.018159306644655385	1.0	0.010407665744423866
60	0.018161805173362685	1.0	0.010429035872220993
61	0.018164304389706894	1.0	0.010453236289322376
62	0.018166804293971925	1.0	0.010457799769937992
63	0.018169304886441844	1.0	0.010468794964253902
64	0.01817180616740088	1.0	0.010477165691554546
65	0.018174308137133416	1.0	0.010584271512925625
66	0.018176810795923988	1.0	0.010588486678898335
67	0.018179314144057292	1.0	0.010600083507597446
68	0.01818181818181818	1.0	0.010647722519934177
69	0.018184322909491665	1.0	0.010717807337641716
70	0.01818682832736291	1.0	0.010770916938781738
71	0.018189334435717238	1.0	0.010830079205334187
72	0.018191841234840134	1.0	0.010834294371306896
73	0.01819434872501723	1.0	0.010859501548111439
74	0.018196856906534328	1.0	0.010861560702323914
75	0.018199365779677373	1.0	0.01088446844369173
76	0.01820187534473249	1.0	0.010900008492171764
77	0.018204385601985933	1.0	0.010907439514994621
78	0.01820689655172414	1.0	0.010915086604654789
79	0.018209408194233688	1.0	0.010936114937067032
80	0.018211920529801324	1.0	0.010947179049253464
81	0.018214433558713952	1.0	0.010968651622533798
82	0.018216947281258625	1.0	0.010974571108818054
83	0.018219461697722567	1.0	0.010997705161571503
84	0.018221976808393152	1.0	0.011008949019014835
85	0.018224492613557918	1.0	0.011011037044227123
86	0.018227009113504555	1.0	0.011011322028934956
87	0.018229526308520923	1.0	0.011023682542145252
88	0.018232044198895028	1.0	0.011050492525100708
89	0.018234562784915042	1.0	0.011053260415792465
90	0.0182370820668693	1.0	0.011092844419181347
91	0.01823960204504629	1.0	0.011100118048489094
92	0.01824212271973466	1.0	0.011101776733994484
93	0.01824464409122322	1.0	0.011102818883955479
94	0.01824716615980094	1.0	0.011116738431155682
95	0.018249688925756947	1.0	0.011135903187096119
96	0.01825221238938053	1.0	0.011176571249961853
97	0.01825473655096114	1.0	0.011184895411133766
98	0.018257261410788383	1.0	0.011192181147634983
99	0.018259786969152026	1.0	0.011199899017810822
100	0.018262313226342003	1.0	0.011210422031581402
101	0.0182648401826484	1.0	0.011217348277568817
102	0.018267367838361474	1.0	0.011258024722337723
103	0.018269896193771628	1.0	0.01127514336258173
104	0.018272425249169437	1.0	0.011294882744550705
105	0.018274955004845633	1.0	0.011302057653665543
106	0.01827748546109111	1.0	0.011310628615319729
107	0.018280016618196927	1.0	0.011317241936922073
108	0.018282548476454295	1.0	0.011325836181640625
109	0.01828508103615459	1.0	0.011340534314513206
110	0.01828761429758936	1.0	0.011340844444930553
111	0.0182901482610503	1.0	0.011352119967341423
112	0.018292682926829267	1.0	0.011354999616742134
