	precision	recall	thresholds
0	0.017820704666031834	1.0	0.013251123018562794
1	0.01782312925170068	1.0	0.013358283787965775
2	0.017825554497210506	1.0	0.013629045337438583
3	0.017827980402830703	1.0	0.014037336222827435
4	0.017830406968830814	1.0	0.014068659394979477
5	0.017832834195480533	1.0	0.01423854660242796
6	0.017835262083049693	1.0	0.014622608199715614
7	0.01783769063180828	1.0	0.014681261964142323
8	0.01784011984202642	1.0	0.014687690883874893
9	0.017842549713974393	1.0	0.014687926508486271
10	0.017844980247922627	1.0	0.014811776578426361
11	0.01784741144414169	1.0	0.014919700101017952
12	0.0178498433029023	1.0	0.014935595914721489
13	0.017852275824475333	1.0	0.014944376423954964
14	0.0178547090091318	1.0	0.014957663603127003
15	0.017857142857142856	1.0	0.014979008585214615
16	0.017859577368779824	1.0	0.015012766234576702
17	0.017862012544314153	1.0	0.015058265067636967
18	0.017864448384017455	1.0	0.015108518302440643
19	0.017866884888161485	1.0	0.01519883144646883
20	0.017869322057018144	1.0	0.015256536193192005
21	0.01787175989085948	1.0	0.0152661744505167
22	0.017874198389957702	1.0	0.015314579010009766
23	0.017876637554585153	1.0	0.015369490720331669
24	0.01787907738501433	1.0	0.01537657156586647
25	0.017881517881517883	1.0	0.015378960408270359
26	0.0178839590443686	1.0	0.015425724908709526
27	0.01788640087383943	1.0	0.015439976938068867
28	0.01788884337020347	1.0	0.015512239187955856
29	0.017891286533733952	1.0	0.01551793236285448
30	0.017893730364704274	1.0	0.015536157414317131
31	0.017896174863387977	1.0	0.015537058934569359
32	0.01789862003005875	1.0	0.01553837489336729
33	0.017901065864990434	1.0	0.015654491260647774
34	0.01790351236845702	1.0	0.015682201832532883
35	0.017905959540732642	1.0	0.01569819636642933
36	0.017908407382091592	1.0	0.015712939202785492
37	0.017910855892808313	1.0	0.015739761292934418
38	0.01791330507315739	1.0	0.01576336659491062
39	0.017915754923413567	1.0	0.01578991860151291
40	0.01791820544385173	1.0	0.015811162069439888
41	0.017920656634746922	1.0	0.015831053256988525
42	0.017923108496374334	1.0	0.015878723934292793
43	0.017925561029009305	1.0	0.01591322384774685
44	0.01792801423292733	1.0	0.01591608300805092
45	0.01793046810840405	1.0	0.015929143875837326
46	0.017932922655715264	1.0	0.01598397269845009
47	0.01793537787513691	1.0	0.01598680019378662
48	0.01793783376694509	1.0	0.016017276793718338
49	0.017803341550260202	0.9923664122137404	0.016023049131035805
50	0.017805780030132858	0.9923664122137404	0.016035353764891624
51	0.01780821917808219	0.9923664122137404	0.01604299061000347
52	0.01781065899438279	0.9923664122137404	0.016109803691506386
53	0.0178130994793094	0.9923664122137404	0.016112342476844788
54	0.017815540633136905	0.9923664122137404	0.016151009127497673
55	0.01781798245614035	0.9923664122137404	0.016152001917362213
56	0.01782042494859493	0.9923664122137404	0.016152767464518547
57	0.01782286811077598	0.9923664122137404	0.016177276149392128
58	0.017825311942959002	0.9923664122137404	0.016234315931797028
59	0.01782775644541964	0.9923664122137404	0.01624472253024578
60	0.017830201618433687	0.9923664122137404	0.016248555853962898
61	0.01783264746227709	0.9923664122137404	0.016254927963018417
62	0.017835093977225956	0.9923664122137404	0.01625615730881691
63	0.01783754116355653	0.9923664122137404	0.016265936195850372
64	0.017839989021545218	0.9923664122137404	0.01628270000219345
65	0.01784243755146857	0.9923664122137404	0.016324523836374283
66	0.017844886753603295	0.9923664122137404	0.016325104981660843
67	0.01784733662822625	0.9923664122137404	0.016397155821323395
68	0.017849787175614446	0.9923664122137404	0.016400208696722984
69	0.017852238396045043	0.9923664122137404	0.01640230230987072
70	0.017854690289795357	0.9923664122137404	0.01642228476703167
71	0.017857142857142856	0.9923664122137404	0.01644968055188656
72	0.01785959609836516	0.9923664122137404	0.016459118574857712
73	0.017862050013740038	0.9923664122137404	0.016466684639453888
74	0.01786450460354542	0.9923664122137404	0.016498593613505363
75	0.017866959868059373	0.9923664122137404	0.01650085300207138
76	0.017869415807560136	0.9923664122137404	0.016517305746674538
77	0.01787187242232609	0.9923664122137404	0.016529075801372528
78	0.017874329712635775	0.9923664122137404	0.016530510038137436
79	0.017876787678767877	0.9923664122137404	0.016539761796593666
80	0.017879246321001237	0.9923664122137404	0.016552820801734924
81	0.017881705639614855	0.9923664122137404	0.01655629649758339
82	0.01788416563488788	0.9923664122137404	0.016580406576395035
83	0.017886626307099616	0.9923664122137404	0.01660187914967537
84	0.017889087656529516	0.9923664122137404	0.016637509688735008
85	0.017891549683457197	0.9923664122137404	0.01664881780743599
86	0.017894012388162423	0.9923664122137404	0.01665249466896057
87	0.01789647577092511	0.9923664122137404	0.016656797379255295
