	precision	recall	thresholds
0	0.017793594306049824	1.0	0.020847156643867493
1	0.01779603011635866	1.0	0.020973922684788704
2	0.017798466593647318	1.0	0.0214091707020998
3	0.017800903738189783	1.0	0.021503781899809837
4	0.017803341550260202	1.0	0.02158871665596962
5	0.017805780030132858	1.0	0.021676432341337204
6	0.01780821917808219	1.0	0.02173115499317646
7	0.01781065899438279	1.0	0.021811040118336678
8	0.0178130994793094	1.0	0.02195022441446781
9	0.017815540633136905	1.0	0.0221084076911211
10	0.01781798245614035	1.0	0.022264055907726288
11	0.01782042494859493	1.0	0.022337298840284348
12	0.01782286811077598	1.0	0.02235349640250206
13	0.017825311942959002	1.0	0.022360730916261673
14	0.01782775644541964	1.0	0.02241620048880577
15	0.017830201618433687	1.0	0.022437674924731255
16	0.01783264746227709	1.0	0.02251717448234558
17	0.017835093977225956	1.0	0.022589584812521935
18	0.01783754116355653	1.0	0.022590233013033867
19	0.017839989021545218	1.0	0.022641237825155258
20	0.01784243755146857	1.0	0.02271725982427597
21	0.017844886753603295	1.0	0.02276734448969364
22	0.01784733662822625	1.0	0.022903351113200188
23	0.017849787175614446	1.0	0.02297922782599926
24	0.017852238396045043	1.0	0.02309076488018036
25	0.017854690289795357	1.0	0.023125527426600456
26	0.017857142857142856	1.0	0.023171300068497658
27	0.01785959609836516	1.0	0.023191776126623154
28	0.017862050013740038	1.0	0.023253142833709717
29	0.01786450460354542	1.0	0.023276986554265022
30	0.017866959868059373	1.0	0.02332441322505474
31	0.017869415807560136	1.0	0.023352976888418198
32	0.01787187242232609	1.0	0.023390060290694237
33	0.017874329712635775	1.0	0.023391028866171837
34	0.017876787678767877	1.0	0.023448966443538666
35	0.017879246321001237	1.0	0.023474683985114098
36	0.017881705639614855	1.0	0.023481205105781555
37	0.01788416563488788	1.0	0.0235051941126585
38	0.017886626307099616	1.0	0.023526446893811226
39	0.017889087656529516	1.0	0.023552697151899338
40	0.017891549683457197	1.0	0.023553401231765747
41	0.017894012388162423	1.0	0.023592768236994743
42	0.01789647577092511	1.0	0.023622984066605568
43	0.017898939832025333	1.0	0.023688016459345818
44	0.017901404571743322	1.0	0.023717517033219337
45	0.017903869990359454	1.0	0.023724395781755447
46	0.01790633608815427	1.0	0.023741034790873528
47	0.017908802865408458	1.0	0.02375354804098606
48	0.017911270322402865	1.0	0.02379740960896015
49	0.01791373845941849	1.0	0.023805873468518257
50	0.017916207276736495	1.0	0.02381153777241707
51	0.01791867677463818	1.0	0.023817677050828934
52	0.017921146953405017	1.0	0.023839954286813736
53	0.017923617813318627	1.0	0.023845592513680458
54	0.017926089354660783	1.0	0.02388658933341503
55	0.017928561577713418	1.0	0.023924970999360085
56	0.01793103448275862	1.0	0.023977162316441536
57	0.01793350807007863	1.0	0.02398785389959812
58	0.01793598233995585	1.0	0.024013042449951172
59	0.017938457292672832	1.0	0.02404526062309742
60	0.017940932928512284	1.0	0.024137426167726517
61	0.017943409247757072	1.0	0.02417188510298729
62	0.017945886250690227	1.0	0.024269958958029747
63	0.01794836393759492	1.0	0.024300267919898033
64	0.01795084230875449	1.0	0.0243301410228014
65	0.017953321364452424	1.0	0.02438092976808548
66	0.01795828153059815	1.0	0.024399474263191223
67	0.017960762641613705	1.0	0.024408675730228424
68	0.017963244438303164	1.0	0.02441275864839554
69	0.017965726920950803	1.0	0.024416442960500717
70	0.01796821008984105	1.0	0.024463552981615067
71	0.017970693945258503	1.0	0.024494711309671402
72	0.017973178487487904	1.0	0.024512093514204025
73	0.01797566371681416	1.0	0.02451467700302601
74	0.017978149633522334	1.0	0.024557137861847878
75	0.017980636237897647	1.0	0.024569813162088394
76	0.017983123530225482	1.0	0.024605877697467804
77	0.017985611510791366	1.0	0.024620341137051582
78	0.017988100179881002	1.0	0.02462588995695114
79	0.01799058953778024	1.0	0.024636302143335342
80	0.017993079584775088	1.0	0.024658959358930588
81	0.017995570321151715	1.0	0.024666694924235344
82	0.017998061747196457	1.0	0.024705655872821808
83	0.01800055386319579	1.0	0.024723218753933907
84	0.018003046669436366	1.0	0.02472696267068386
85	0.018005540166204988	1.0	0.02473619021475315
86	0.018008034353788612	1.0	0.0247722789645195
87	0.01801052923247437	1.0	0.02477704919874668
88	0.018013024802549536	1.0	0.024807030335068703
89	0.018015521064301553	1.0	0.024815022945404053
90	0.018018018018018018	1.0	0.024852601811289787
91	0.018020515663986693	1.0	0.02486484870314598
92	0.018023014002495494	1.0	0.024865783751010895
93	0.018025513033832503	1.0	0.02490336447954178
94	0.01802801275828595	1.0	0.02493213675916195
95	0.018030513176144243	1.0	0.024953482672572136
96	0.018033014287695937	1.0	0.025001879781484604
97	0.018035516093229745	1.0	0.025037912651896477
98	0.01803801859303455	1.0	0.025044573470950127
99	0.01804052178739939	1.0	0.025047054514288902
100	0.018043025676613464	1.0	0.025065824389457703
101	0.01804553026096613	1.0	0.025074919685721397
102	0.01804803554074691	1.0	0.025091927498579025
103	0.018050541516245487	1.0	0.025094226002693176
104	0.0180530481877517	1.0	0.025115210562944412
105	0.018055555555555554	1.0	0.02512476220726967
106	0.018058063619947214	1.0	0.025127863511443138
107	0.018060572381217006	1.0	0.025135597214102745
108	0.018063081839655413	1.0	0.02514304779469967
109	0.018065591995553083	1.0	0.02514331042766571
110	0.018068102849200834	1.0	0.02515590749680996
111	0.01807061440088963	1.0	0.025166179984807968
112	0.01807312665091061	1.0	0.02516857348382473
113	0.018075639599555063	1.0	0.025174681097269058
114	0.01807815324711445	1.0	0.02519621141254902
115	0.01808066759388039	1.0	0.025196872651576996
