	precision	recall	thresholds
0	0.018013100436681223	1.0	0.20587050914764404
1	0.0334714695569015	0.7954545454545454	0.2059091478586197
2	0.03358925143953935	0.7954545454545454	0.20654267072677612
3	0.033751205400192864	0.7954545454545454	0.20784011483192444
4	0.033827319587628864	0.7954545454545454	0.20789994299411774
5	0.0346218487394958	0.7803030303030303	0.2079843282699585
6	0.03878326996197719	0.7727272727272727	0.20810765027999878
7	0.03926096997690531	0.7727272727272727	0.20832960307598114
8	0.03935185185185185	0.7727272727272727	0.2085769772529602
9	0.03936703975299112	0.7727272727272727	0.20866158604621887
10	0.03948896631823461	0.7727272727272727	0.20868100225925446
11	0.040031397174254316	0.7727272727272727	0.20871208608150482
12	0.04025256511444357	0.7727272727272727	0.20882202684879303
13	0.040268456375838924	0.7727272727272727	0.20900247991085052
14	0.04175365344467641	0.7575757575757576	0.209041565656662
15	0.04184100418410042	0.7575757575757576	0.20909081399440765
16	0.041666666666666664	0.75	0.20964762568473816
17	0.04234388366124893	0.75	0.20966143906116486
18	0.043345008756567424	0.75	0.2096821516752243
19	0.04340201665935993	0.75	0.20968656241893768
20	0.043478260869565216	0.75	0.20988382399082184
21	0.04355477342718874	0.75	0.21002909541130066
22	0.04363155575143235	0.75	0.21009299159049988
23	0.04372791519434629	0.75	0.21015328168869019
24	0.043824701195219126	0.75	0.21023835241794586
25	0.04384410983170948	0.75	0.21046198904514313
26	0.043882978723404256	0.75	0.21050260961055756
27	0.04392649036306589	0.7424242424242424	0.2106197327375412
28	0.043965903992821895	0.7424242424242424	0.21073077619075775
29	0.04400538841490795	0.7424242424242424	0.21083053946495056
30	0.046161092793217146	0.7424242424242424	0.2109718918800354
31	0.0462046204620462	0.7424242424242424	0.21105457842350006
32	0.046357615894039736	0.7424242424242424	0.2111685425043106
33	0.045933014354066985	0.7272727272727273	0.21128138899803162
34	0.04595500239348971	0.7272727272727273	0.2112952619791031
35	0.04597701149425287	0.7272727272727273	0.21135365962982178
36	0.0460431654676259	0.7272727272727273	0.2116437554359436
37	0.046087373979836775	0.7272727272727273	0.21165767312049866
38	0.046153846153846156	0.7272727272727273	0.21170441806316376
39	0.046242774566473986	0.7272727272727273	0.21182912588119507
40	0.04635441815548044	0.7272727272727273	0.21191488206386566
41	0.0465341735336888	0.7272727272727273	0.21192879974842072
42	0.046341463414634146	0.7196969696969697	0.2120974361896515
43	0.04636408003904344	0.7196969696969697	0.21215292811393738
44	0.04643206256109482	0.7196969696969697	0.21226629614830017
45	0.04659146640510054	0.7196969696969697	0.2122802436351776
46	0.04684418145956608	0.7196969696969697	0.21250750124454498
47	0.04707631318136769	0.7196969696969697	0.21265125274658203
48	0.0472636815920398	0.7196969696969697	0.2126908302307129
49	0.04728720756595321	0.7196969696969697	0.21277658641338348
50	0.04731075697211155	0.7196969696969697	0.21289575099945068
51	0.04742885671492761	0.7196969696969697	0.21293944120407104
52	0.047476261869065464	0.7196969696969697	0.21298165619373322
53	0.04778672032193159	0.7196969696969697	0.21305914223194122
54	0.04781077000503271	0.7196969696969697	0.21306048333644867
55	0.04783484390735146	0.7196969696969697	0.21307310461997986
56	0.04785894206549118	0.7196969696969697	0.2131071239709854
57	0.04788306451612903	0.7196969696969697	0.21318233013153076
58	0.04837067209775967	0.7196969696969697	0.2133028507232666
59	0.048395313295975545	0.7196969696969697	0.21333877742290497
60	0.049044914816726896	0.7196969696969697	0.2133498638868332
61	0.0490702479338843	0.7196969696969697	0.21336957812309265
62	0.04912099276111686	0.7196969696969697	0.21342699229717255
63	0.04914640455250905	0.7196969696969697	0.21352408826351166
64	0.04917184265010352	0.7196969696969697	0.213565394282341
65	0.04919730709476955	0.7196969696969697	0.21356931328773499
66	0.04932502596053998	0.7196969696969697	0.2137199491262436
67	0.04929208180388044	0.7121212121212122	0.21380451321601868
68	0.04931794333683106	0.7121212121212122	0.21382391452789307
69	0.04936974789915966	0.7121212121212122	0.21391494572162628
70	0.04939569101418812	0.7121212121212122	0.21392673254013062
71	0.049473684210526316	0.7121212121212122	0.2139289528131485
72	0.049578059071729956	0.7121212121212122	0.21394073963165283
73	0.049604221635883905	0.7121212121212122	0.21395444869995117
74	0.04963041182682154	0.7121212121212122	0.21400313079357147
75	0.049893842887473464	0.7121212121212122	0.21401764452457428
76	0.04994686503719448	0.7121212121212122	0.2140318602323532
77	0.05	0.7121212121212122	0.21410752832889557
78	0.05005324813631523	0.7121212121212122	0.2143593579530716
79	0.0500799147575919	0.7121212121212122	0.2144750952720642
80	0.05073649754500818	0.7045454545454546	0.21452346444129944
81	0.05076419213973799	0.7045454545454546	0.21452581882476807
82	0.05079191698525396	0.7045454545454546	0.21456821262836456
83	0.05081967213114754	0.7045454545454546	0.21458467841148376
84	0.05084745762711865	0.7045454545454546	0.21460409462451935
85	0.05090311986863711	0.7045454545454546	0.21460627019405365
86	0.05093099671412924	0.7045454545454546	0.21462030708789825
87	0.05098684210526316	0.7045454545454546	0.21467408537864685
88	0.051070840197693576	0.7045454545454546	0.21468810737133026
89	0.05112699285321605	0.7045454545454546	0.21473751962184906
90	0.0512396694214876	0.7045454545454546	0.21478386223316193
91	0.051267916207276734	0.7045454545454546	0.21491441130638123
92	0.05129619415333701	0.7045454545454546	0.21498684585094452
93	0.05132450331125828	0.7045454545454546	0.21501003205776215
94	0.05135284373274434	0.7045454545454546	0.21516771614551544
95	0.05143805309734513	0.7045454545454546	0.21518856287002563
96	0.05149501661129568	0.7045454545454546	0.21533939242362976
97	0.05172413793103448	0.7045454545454546	0.21536579728126526
