	precision	recall	threshold
0	0.07191011235955057	1.0	0.08453721553087234
1	0.0719910011248594	1.0	0.0856957882642746
2	0.07207207207207207	1.0	0.08636250346899033
3	0.07215332581736189	1.0	0.0867566391825676
4	0.07223476297968397	1.0	0.08698311448097229
5	0.07231638418079096	1.0	0.08715881407260895
6	0.072480181200453	1.0	0.08732182532548904
7	0.07256235827664399	1.0	0.0874098390340805
8	0.07264472190692395	1.0	0.08767572045326233
9	0.07281001137656427	1.0	0.08794865757226944
10	0.07289293849658314	1.0	0.08835633099079132
11	0.07297605473204105	1.0	0.08857414126396179
12	0.0730593607305936	1.0	0.08904483914375305
13	0.07314285714285715	1.0	0.08937977999448776
14	0.07331042382588775	1.0	0.08955561369657516
15	0.07347876004592423	1.0	0.08974774926900864
16	0.0735632183908046	1.0	0.08983354270458221
17	0.07364787111622555	1.0	0.08994552493095398
18	0.07373271889400922	1.0	0.09008496254682541
19	0.07381776239907728	1.0	0.09032978117465973
20	0.07407407407407407	1.0	0.09049668163061142
21	0.07415990730011587	1.0	0.090559221804142
22	0.07424593967517401	1.0	0.09065909683704376
23	0.0743321718931475	1.0	0.09065937250852585
24	0.07459207459207459	1.0	0.09097731113433838
25	0.07476635514018691	1.0	0.09124162793159485
26	0.07485380116959064	1.0	0.09137280285358429
27	0.07502930832356389	1.0	0.09147564321756363
28	0.07511737089201878	1.0	0.091501884162426
29	0.07520564042303172	1.0	0.09168098866939545
30	0.07529411764705882	1.0	0.09169851988554001
31	0.07547169811320754	1.0	0.09174536168575287
32	0.0757396449704142	1.0	0.0917927548289299
33	0.07582938388625593	1.0	0.09207922965288162
34	0.07591933570581258	1.0	0.09217291325330734
35	0.07609988109393578	1.0	0.09218525886535645
36	0.0761904761904762	1.0	0.09223218262195587
37	0.07628128724672228	1.0	0.09249681234359741
38	0.07637231503579953	1.0	0.09251251071691513
39	0.07646356033452807	1.0	0.09271109849214554
40	0.07664670658682635	1.0	0.09284089505672455
41	0.07673860911270983	1.0	0.0930173322558403
42	0.07683073229291716	1.0	0.09308799356222153
43	0.07692307692307693	1.0	0.09326157718896866
44	0.07701564380264742	1.0	0.09342512488365173
45	0.07710843373493977	1.0	0.0934704840183258
46	0.07720144752714113	1.0	0.09352168440818787
47	0.07729468599033816	1.0	0.09366646409034729
48	0.0773881499395405	1.0	0.09367705136537552
49	0.07776427703523693	1.0	0.09390836954116821
50	0.07785888077858881	1.0	0.0940416008234024
51	0.0779537149817296	1.0	0.09410391002893448
52	0.07814407814407814	1.0	0.09438267350196838
53	0.07823960880195599	1.0	0.0944288969039917
54	0.07833537331701346	1.0	0.0944795161485672
55	0.0784313725490196	1.0	0.09453421831130981
56	0.0785276073619632	1.0	0.09461075067520142
57	0.07862407862407862	1.0	0.09465783834457397
58	0.07872078720787208	1.0	0.09476612508296967
59	0.07881773399014778	1.0	0.09477763622999191
60	0.07901234567901234	1.0	0.09490414708852768
61	0.07911001236093942	1.0	0.09493269771337509
62	0.07920792079207921	1.0	0.09500497579574585
63	0.07930607187112763	1.0	0.09507742524147034
64	0.0794044665012407	1.0	0.09524217247962952
65	0.07950310559006211	1.0	0.0952572226524353
66	0.07960199004975124	1.0	0.09541130065917969
67	0.07970112079701121	1.0	0.09545063227415085
68	0.0798004987531172	1.0	0.0959743857383728
69	0.07990012484394507	1.0	0.09605307877063751
70	0.08	1.0	0.09608026593923569
71	0.08010012515644556	1.0	0.09608069807291031
72	0.08020050125313283	1.0	0.09609062224626541
73	0.08030112923462986	1.0	0.09640751034021378
74	0.08040201005025126	1.0	0.09663016349077225
75	0.08050314465408805	1.0	0.09666197746992111
76	0.08060453400503778	1.0	0.09702993929386139
77	0.08080808080808081	1.0	0.09704522043466568
78	0.08091024020227561	1.0	0.0971805602312088
79	0.08111533586818757	1.0	0.09722861647605896
80	0.08121827411167512	1.0	0.09735613316297531
81	0.08132147395171538	1.0	0.09740925580263138
82	0.08142493638676845	1.0	0.09768117964267731
83	0.08152866242038216	1.0	0.09824238717556
84	0.08163265306122448	1.0	0.09824289381504059
85	0.08173690932311622	1.0	0.09830596297979355
86	0.08184143222506395	1.0	0.09854670614004135
87	0.08194622279129321	1.0	0.0985870435833931
88	0.08205128205128205	1.0	0.09862761944532394
89	0.0821566110397946	1.0	0.09863970428705215
90	0.08226221079691516	1.0	0.09870335459709167
91	0.08236808236808237	1.0	0.09885269403457642
92	0.08247422680412371	1.0	0.09892558306455612
93	0.08258064516129032	1.0	0.09910659492015839
94	0.082687338501292	1.0	0.099223792552948
95	0.08279430789133248	1.0	0.09924954175949097
96	0.08290155440414508	1.0	0.09930842369794846
97	0.08300907911802853	1.0	0.09934419393539429
98	0.08311688311688312	1.0	0.09936480224132538
99	0.08322496749024708	1.0	0.09966423362493515
100	0.08333333333333333	1.0	0.09981389343738556
101	0.08344198174706649	1.0	0.09994492679834366
102	0.0835509138381201	1.0	0.0999808982014656
103	0.08366013071895424	1.0	0.10005929321050644
104	0.08376963350785341	1.0	0.1001923531293869
105	0.08387942332896461	1.0	0.1002788171172142
106	0.08398950131233596	1.0	0.10031110793352127
107	0.08409986859395532	1.0	0.10044364631175995
108	0.08432147562582346	1.0	0.10048264265060425
109	0.08443271767810026	1.0	0.10052308440208435
110	0.0845442536327609	1.0	0.10060176998376846
111	0.08465608465608465	1.0	0.10072643309831619
112	0.0847682119205298	1.0	0.10086558014154434
113	0.08488063660477453	1.0	0.10112370550632477
114	0.0851063829787234	1.0	0.10118721425533295
115	0.085219707057257	1.0	0.1013747900724411
116	0.08533333333333333	1.0	0.10158346593379974
117	0.08544726301735647	1.0	0.10173125565052032
118	0.0855614973262032	1.0	0.101865254342556
119	0.0856760374832664	1.0	0.10188155621290207
120	0.08579088471849866	1.0	0.10206449031829834
121	0.08590604026845637	1.0	0.10210364311933517
122	0.08602150537634409	1.0	0.10215834528207779
123	0.08613728129205922	1.0	0.1022806316614151
124	0.0862533692722372	1.0	0.10260315984487534
125	0.08636977058029689	1.0	0.10260404646396637
126	0.08648648648648649	1.0	0.10261306166648865
127	0.08660351826792964	1.0	0.10290894657373428
128	0.08672086720867209	1.0	0.10295461118221283
129	0.08683853459972862	1.0	0.10301698744297028
130	0.08707482993197278	1.0	0.10336008667945862
131	0.08719346049046321	1.0	0.10348305851221085
132	0.08731241473396999	1.0	0.1035207062959671
133	0.08743169398907104	1.0	0.10353504121303558
134	0.08755129958960328	1.0	0.10360029339790344
135	0.08767123287671233	1.0	0.10377416759729385
136	0.0877914951989026	1.0	0.10378718376159668
137	0.08791208791208792	1.0	0.10440866649150848
138	0.08803301237964237	1.0	0.1044178456068039
139	0.0881542699724518	1.0	0.10452379286289215
140	0.08827586206896551	1.0	0.1047445684671402
141	0.08852005532503458	1.0	0.10479922592639923
142	0.0886426592797784	1.0	0.10503274947404861
143	0.0890125173852573	1.0	0.10503896325826645
144	0.08913649025069638	1.0	0.10514295101165771
145	0.08926080892608089	1.0	0.10517790913581848
146	0.0893854748603352	1.0	0.1052275076508522
147	0.08951048951048951	1.0	0.10558611154556274
148	0.0896358543417367	1.0	0.10574536770582199
149	0.08976157082748948	1.0	0.10594742745161057
150	0.0898876404494382	1.0	0.10597798973321915
151	0.090014064697609	1.0	0.10614573955535889
152	0.09014084507042254	1.0	0.10624343901872635
153	0.09026798307475317	1.0	0.10630607604980469
154	0.0903954802259887	1.0	0.1063300371170044
155	0.09052333804809053	1.0	0.10655954480171204
156	0.0906515580736544	1.0	0.10657371580600739
157	0.09078014184397164	1.0	0.10663264244794846
158	0.09090909090909091	1.0	0.10667333006858826
159	0.09103840682788052	1.0	0.10677438229322433
160	0.09116809116809117	1.0	0.10691090673208237
161	0.0912981455064194	1.0	0.10710873454809189
162	0.09142857142857143	1.0	0.10720422863960266
163	0.09155937052932761	1.0	0.1073211133480072
164	0.09169054441260745	1.0	0.10743293166160583
165	0.09182209469153516	1.0	0.10753047466278076
166	0.09195402298850575	1.0	0.1075349822640419
167	0.0920863309352518	1.0	0.1080734133720398
168	0.09221902017291066	1.0	0.10815396904945374
169	0.09235209235209235	1.0	0.10817255824804306
170	0.09248554913294797	1.0	0.1083141565322876
171	0.0927536231884058	1.0	0.10836794227361679
172	0.09288824383164006	1.0	0.10839182138442993
173	0.09302325581395349	1.0	0.10844238847494125
174	0.09315866084425037	1.0	0.10872601717710495
175	0.09329446064139942	1.0	0.10885287076234818
176	0.09343065693430656	1.0	0.108879454433918
177	0.0935672514619883	1.0	0.1088995710015297
178	0.09370424597364568	1.0	0.10902374982833862
179	0.093841642228739	1.0	0.10905980318784714
180	0.09397944199706314	1.0	0.10909774154424667
181	0.09411764705882353	1.0	0.10935893654823303
182	0.09425625920471281	1.0	0.10959707200527191
183	0.0943952802359882	1.0	0.10971136391162872
184	0.09453471196454949	1.0	0.10974247753620148
185	0.09467455621301775	1.0	0.11019303649663925
186	0.09481481481481481	1.0	0.11026980727910995
187	0.0950965824665676	1.0	0.11051003634929657
188	0.09523809523809523	1.0	0.11053869128227234
189	0.09538002980625931	1.0	0.11067864298820496
190	0.0955223880597015	1.0	0.11082012951374054
191	0.09566517189835576	1.0	0.11087942868471146
192	0.09580838323353294	1.0	0.11090735346078873
193	0.095952023988006	1.0	0.110967718064785
194	0.0960960960960961	1.0	0.11109601706266403
195	0.0962406015037594	1.0	0.11119114607572556
