	precision	recall	threshold
0	0.018249883013570427	1.0	0.016107875853776932
1	0.01825415399017084	1.0	0.016143152490258217
2	0.018258426966292134	1.0	0.01615070551633835
3	0.018262701943338795	1.0	0.01619192212820053
4	0.01826697892271663	1.0	0.016258543357253075
5	0.018271257905832748	1.0	0.016305115073919296
6	0.018275538894095594	1.0	0.01634678989648819
7	0.01827982188891493	1.0	0.016521411016583443
8	0.01828410689170183	1.0	0.016763601452112198
9	0.0182883939038687	1.0	0.01682201214134693
10	0.018292682926829267	1.0	0.01682303659617901
11	0.018296973961998593	1.0	0.01712292991578579
12	0.018301267010793053	1.0	0.01713918149471283
13	0.01830556207463037	1.0	0.01719101145863533
14	0.018309859154929577	1.0	0.017337149009108543
15	0.01831415825311106	1.0	0.01734253577888012
16	0.018318459370596524	1.0	0.017377903684973717
17	0.018322762508809022	1.0	0.01739204302430153
18	0.01832706766917293	1.0	0.017427822574973106
19	0.018331374853113983	1.0	0.017524205148220062
20	0.018335684062059238	1.0	0.017539646476507187
21	0.018339995297437104	1.0	0.01759905368089676
22	0.018344308560677328	1.0	0.017674772068858147
23	0.01834862385321101	1.0	0.017683913931250572
24	0.01835294117647059	1.0	0.01769181899726391
25	0.018357260531889855	1.0	0.01770276017487049
26	0.018361581920903956	1.0	0.0177138838917017
27	0.018365905344949376	1.0	0.01776891015470028
28	0.018370230805463968	1.0	0.017772497609257698
29	0.018374558303886925	1.0	0.0178016796708107
30	0.018378887841658812	1.0	0.017822878435254097
31	0.01838321942022154	1.0	0.01783192716538906
32	0.018387553041018388	1.0	0.017852066084742546
33	0.018391888705493988	1.0	0.017873547971248627
34	0.01839622641509434	1.0	0.017892174422740936
35	0.01840056617126681	1.0	0.01789606176316738
36	0.018404907975460124	1.0	0.017909182235598564
37	0.018409251829124382	1.0	0.017912989482283592
38	0.01817752596789424	0.9871794871794872	0.01793648488819599
39	0.01818181818181818	0.9871794871794872	0.017944786697626114
40	0.018186112423240433	0.9871794871794872	0.017996685579419136
41	0.01819040869359792	0.9871794871794872	0.018015820533037186
